title,title_link,price,bedrooms,address,area,viewing_time,Headline,property_overview,main_image,description,thumbnail_preview,Transp_header,transp_score,walk_score,transit_score,biking_score
1.75 Baths,https://www.redfin.com/UT/TAYLORSVILLE/2734-W-SABLE-AVE-84129/home/91778525,"$292,500",4 Beds,"2734 W Sable Ave, Taylorsville, UT 84118","1,784 Sq. Ft.",,2734 W Sable Ave,"Property TypeSingle FamilyProperty StyleSplit-Entry/Bi-LevelCommunityMagna; Taylrsvl; Wvc; SlcCountySalt LakeMLS#1573725Built1979Lot Size9,583 square feet",https://ssl.cdn-redfin.com/photo/171/mbpaddedwide/725/genMid.1573725_0.jpg,,https://ssl.cdn-redfin.com/photo/ldpsprite/674/nsprite.99071674_0.jpg,Transportation in 84129,58 / 100Somewhat WalkableWalk Score®36 / 100Some TransitTransit Score®52 / 100BikeableBike Score®,58 / 100Somewhat WalkableWalk Score®,36 / 100Some TransitTransit Score®,52 / 100BikeableBike Score®
2.5 Baths,https://www.redfin.com/UT/South-Jordan/10061-Prestwick-Cir-84095/home/91825052,"$349,900",5 Beds,"10061 S Prestwick Cir, South Jordan, UT 84009","2,560 Sq. Ft.",,10061 S Prestwick Cir,"Property TypeSingle FamilyProperty StyleSplit-Entry/Bi-LevelCommunityWj; Sj; Rvrton; Herriman; BinghCountySalt LakeMLS#1573716Built1987Lot Size9,583 square feet",https://ssl.cdn-redfin.com/photo/171/mbpaddedwide/716/genMid.1573716_0.jpg,"GRAND OPEN HOUSE SAT. JAN. 5TH 1:30 TO 3:30. HIGHLY SOUGHT AFTER GLENMOOR ESTATES IN SOUTH JORDAN!!!  5 bed/3 bath SPLIT ENTRY w/ OPEN FLOOR PLAN. Over sized garage with RV parking. You will fall in love with this neighborhood!!  Home tucked away in quiet neighborhood with mature trees. Located close to schools, parks, golf course, running and biking trails. EZ ACCESS TO Bangerter Hwy. UPGRADES GALORE!  All the major expenses have been done and home is waiting for your personal  touch. 24 SOLAR PANELS/OWNED included with home. 12 PANELS have inverter for use in emergency situation/power outage. Newer 21 SEER AC/Furnace and Roof. Home includes NEST thermostat system to control temperature of home. Rachio sprinkler system which turns off on rainy days. Trex deck off semi formal kitchen area with amazing mountain views. Large fully fenced backyard w/ nice sized basketball court, covered patio, shed and dog kennel. Fully irrigated garden beds with drip irrigation system. Cherry, apple, plum and pear tree and mature raspberry bushes. Newly remodeled master bath. Newer fence, hot water heater, water softener, garage door. Over 60k invested in home over the past 6 years!!!  Great investment opportunity as all the major expenses have been completed by current owner. Parcel # 27-07-477-054 is also included in sale. .01 acre lot at rear of property. Square footage figures are provided as a courtesy estimate only and were obtained from tax data. Buyer is advised to obtain an independent measurement.",https://ssl.cdn-redfin.com/photo/ldpsprite/879/nsprite.99070879_0.jpg,Transportation in 84009,22 / 100Car-DependentWalk Score®17 / 100Minimal TransitTransit Score®40 / 100Somewhat BikeableBike Score®,22 / 100Car-DependentWalk Score®,17 / 100Minimal TransitTransit Score®,40 / 100Somewhat BikeableBike Score®
2 Baths,https://www.redfin.com/UT/Salt-Lake-City/2591-E-Gregson-Ave-84109/home/86431392,"$415,000",5 Beds,"2591 E Gregson Ave S, Salt Lake City, UT 84109","2,408 Sq. Ft.",,2591 E Gregson Ave S,"Property TypeSingle FamilyProperty StyleRambler/RanchCommunitySalt Lake City; Ft DouglasCountySalt LakeMLS#1573715Built1956Lot Size6,969 square feet",https://ssl.cdn-redfin.com/photo/171/mbpaddedwide/715/genMid.1573715_0.jpg,Wow you won't find a covered patio this big anywhere! 3 Beds on 1 level. Custom Windows to take advantage of the Mountain Views. Updated Bathroom with new tile. Separate Jetted Tub  &  Shower on the Main Floor. New Carpet  &  Pad. New 30 yr Architectural Shingle Roof. Gas Cook Top. New Garage Door  &  Opener. Double Pane Vinyl Windows. Added Can Lighting Throughout. Neat Door off master to a private patio. New LVP Hardwood Flooring on Main Level.,https://ssl.cdn-redfin.com/photo/ldpsprite/641/nsprite.99070641_0.jpg,Transportation in 84109,47 / 100Car-DependentWalk Score®33 / 100Some TransitTransit Score®55 / 100BikeableBike Score®,47 / 100Car-DependentWalk Score®,33 / 100Some TransitTransit Score®,55 / 100BikeableBike Score®
1.75 Baths,https://www.redfin.com/UT/Salt-Lake-City/573-N-G-St-84103/home/91711245,"$599,000",3 Beds,"573 N G St E, Salt Lake City, UT 84103","2,189 Sq. Ft.",,573 N G St E,"Property TypeSingle FamilyProperty StyleBungalow/CottageCommunitySalt Lake City: Avenues AreaCountySalt LakeMLS#1573710Built1940Lot Size5,662 square feet",https://ssl.cdn-redfin.com/photo/171/mbpaddedwide/710/genMid.1573710_1.jpg,"THIS WON'T LAST LONG!!! Remodel and landscaping are complete. This quaint cottage home is perfect for a professional or small family. Essentially everything in this house is new or refinished, and as maintenance free as possible. Tastefully completed, with practicality in mind. For such a small home it has tons of storage and a laundry room that you won't want to leave. Beautiful hardwood floors have either been refinished or totally replaced. Every inch of this spectacular kitchen has been thought through for max use of space, with new soft close cabinets in white Shaker style, the latest and greatest in granite with the new Satin finish and thick straight edge. Light and bright with dimming canned lights and under counter LED lighting. An island bar has been completed with the busy person in mind. Use as a computer area with power and USB outlets or just a place to grab a quick bite w a TV in the corner. The best part is the outdoor living. Large covered patio completely rebuilt with 8 can lights, bead board ceiling and a fan for hot summer nights. Convenient to the spacious backyard and fenced garden. Wired for that hot tub you've wanted with a 220v line. Landscaping was totally ripped out and replaced. All new sod, trees, shrubs bushes and perennial plants. Too many things to list-See document for a full list of improvements. It's ready to just move in this week! Square footage figures are provided as a courtesy estimate only and were obtained from previous listings . Buyer is advised to obtain an independent measurement. Agent is related to owner.",https://ssl.cdn-redfin.com/photo/ldpsprite/816/nsprite.99069816_1.jpg,Transportation in 84139,50 / 100Somewhat WalkableWalk Score®32 / 100Some TransitTransit Score®49 / 100Somewhat BikeableBike Score®,50 / 100Somewhat WalkableWalk Score®,32 / 100Some TransitTransit Score®,49 / 100Somewhat BikeableBike Score®
2.25 Baths,https://www.redfin.com/UT/Salt-Lake-City/1434-S-2100-E-84108/home/86425590,"$524,800",5 Beds,"1434 S 2100 E, Salt Lake City, UT 84108","3,016 Sq. Ft.",,1434 S 2100 E,"Property TypeSingle FamilyProperty StyleRambler/RanchCommunitySalt Lake City; Ft DouglasCountySalt LakeMLS#1573706Built1952Lot Size7,405 square feet",https://ssl.cdn-redfin.com/photo/171/mbpaddedwide/706/genMid.1573706_0.jpg,"INVESTOR SPECIAL! FIXER UPPER. NEEDS TLC. Come  &  Make it your own. Great Area  &  Bones but is ready to be finished in the way you want for a discounted price. Least Expensive home in the Area. Home has been gutted out. SOLD AS IS. The Potential  &  Equity is yours to make. Close to Foothill Village  &  the U of U, Hogle Zoo  &  Downtown SLC. Home has a separate basement entrance that it could be made as a great rental or air bnb.",https://ssl.cdn-redfin.com/photo/ldpsprite/813/nsprite.99069813_0.jpg,Transportation in 84108,76 / 100Very WalkableWalk Score®34 / 100Some TransitTransit Score®81 / 100Very BikeableBike Score®,76 / 100Very WalkableWalk Score®,34 / 100Some TransitTransit Score®,81 / 100Very BikeableBike Score®
1 Baths,https://www.redfin.com/UT/Murray/5325-Allendale-Dr-84123/home/86446661,"$225,000",3 Beds,"5325 S Allendale Dr, Murray, UT 84123","2,104 Sq. Ft.",,5325 S Allendale Dr,"Property TypeSingle FamilyProperty StyleRambler/RanchCommunityMurray; Taylorsvl; MidvaleCountySalt LakeMLS#1573702Built1957Lot Size7,840 square feet",https://ssl.cdn-redfin.com/photo/171/mbpaddedwide/702/genMid.1573702_0.jpg,"Low, low price for this exceptional Murray location! *  Home needs updating *   New Roof in 2018! *  Furnace  and AC approximately 2 years old! *  Spacious kitchen with granite counter top *  Main floor laundry *   Lovely covered patio *   Full Fenced Yard *  Cement curbing in backyard *    3 sheds *  Basement does not have windows, but they could be added *  Owner used basement as a workshop and there is a basement entrance with a garage door *",,Transportation in 84157,56 / 100Somewhat WalkableWalk Score®52 / 100Good TransitTransit Score®57 / 100BikeableBike Score®,56 / 100Somewhat WalkableWalk Score®,52 / 100Good TransitTransit Score®,57 / 100BikeableBike Score®
1.75 Baths,https://www.redfin.com/UT/Murray/34-Lester-Ave-84107/unit-E-24/home/113173539,"$159,999",2 Beds,"34 W Lester Ave S #E 24, Murray, UT 84107",950 Sq. Ft.,,34 W Lester Ave S #E 24,HOA Dues$200/monthProperty TypeCondoProperty StyleCondo; Top LevelCommunityYesCountySalt LakeMLS#1573701Built1974,https://ssl.cdn-redfin.com/photo/171/mbpaddedwide/701/genMid.1573701_1.jpg,"Top floor condo, easy access to freeway, Fashion Place Mall, and TRAX and Sams Club in pet friendly community. This unit is clean and move-in ready, private deck, and in-unit laundry. Well maintained common areas, community pool, tennis. Square footage figures are provided as a courtesy estimate only. Buyer is advised to obtain an independent measurement.",https://ssl.cdn-redfin.com/photo/ldpsprite/491/nsprite.99069491_1.jpg,Transportation in 84107,37 / 100Car-DependentWalk Score®54 / 100Good TransitTransit Score®55 / 100BikeableBike Score®,37 / 100Car-DependentWalk Score®,54 / 100Good TransitTransit Score®,55 / 100BikeableBike Score®
1.75 Baths,https://www.redfin.com/UT/West-Valley-City/3918-S-6515-W-84128/home/91720968,"$314,977",4 Beds,"3918 S 6515 W, Salt Lake City, UT 84128","1,754 Sq. Ft.",,3918 S 6515 W,"Property TypeSingle FamilyProperty StyleSplit-Entry/Bi-LevelCommunityMagna; Taylrsvl; Wvc; SlcCountySalt LakeMLS#1573696Built1970Lot Size7,840 square feet",https://ssl.cdn-redfin.com/photo/171/mbpaddedwide/696/genMid.1573696_0.jpg,,https://ssl.cdn-redfin.com/photo/ldpsprite/486/nsprite.99069486_0.jpg,Transportation in 84128,7 / 100Car-DependentWalk Score®0 / 100Minimal TransitTransit Score®34 / 100Somewhat BikeableBike Score®,7 / 100Car-DependentWalk Score®,0 / 100Minimal TransitTransit Score®,34 / 100Somewhat BikeableBike Score®
2.5 Baths,https://www.redfin.com/UT/Bluffdale/15067-Bright-Stars-Dr-84065/unit-1/home/91700726,"$307,000",3 Beds,"15067 S Bright Stars Dr W, Bluffdale, UT 84065","2,398 Sq. Ft.",,15067 S Bright Stars Dr W,"HOA Dues$130/monthProperty TypeTownhouseProperty StyleTownhouse (Middle of Row)CommunityWj; Sj; Rvrton; Herriman; BinghCountySalt LakeMLS#1573661Built2014Lot Size1,306 square feet",https://ssl.cdn-redfin.com/photo/171/mbpaddedwide/661/genMid.1573661_2.jpg,"Clean, Clean, Clean!!  Don't miss out on this beautiful Town Home in prestigious Independence Community in Bluffdale. Shows like New! Roomy and Spacious Master Suite with his and her closets. .. very unique design. Guest room is large with walk-in closet. Basement area has a half-bath and a family, game, or play room. Close to freeway, schools, and shopping. Don't miss out on this special home.",https://ssl.cdn-redfin.com/photo/ldpsprite/859/nsprite.99066859_2.jpg,Transportation in 84065,19 / 100Car-DependentWalk Score®21 / 100Somewhat BikeableBike Score®,19 / 100Car-DependentWalk Score®,21 / 100Somewhat BikeableBike Score®,
2 Baths,https://www.redfin.com/UT/Herriman/14901-S-Messi-St-84096/unit-2207/home/148571760,"$281,500",3 Beds,"14901 S Messi St #2207, Herriman, UT 84096","2,121 Sq. Ft.",NEW CONSTRUCTION,14901 S Messi St #2207,"HOA Dues$90/monthProperty TypeTownhouseProperty Style2-StoryCommunityWj; Sj; Rvrton; Herriman; BinghCountySalt LakeMLS#1573658Built2018Lot Size1,306 square feet",https://ssl.cdn-redfin.com/photo/171/mbpaddedwide/658/genMid.1573658_0.jpg,"Just reduced $5,000! Price also includes $4,510 in upgrades! Those upgrades include quartz countertops, premium laminate flooring, and more. The floorplan is very open and has 3 bed, 2 bath, 2 car garage. These townhomes have been extremely popular. We have these being completed every month so we almost always have inventory. Please call/text me to set up an appointment to see them. Pictures are of the finished and decorated model home. Furniture and refrigerator are not included in sale of homes.",https://ssl.cdn-redfin.com/photo/ldpsprite/855/nsprite.99066855_0.jpg,Transportation in 84096,0 / 100Car-DependentWalk Score®0 / 100Minimal TransitTransit Score®18 / 100Somewhat BikeableBike Score®,0 / 100Car-DependentWalk Score®,0 / 100Minimal TransitTransit Score®,18 / 100Somewhat BikeableBike Score®
2.75 Baths,https://www.redfin.com/UT/Herriman/14288-Heartstone-Cir-84096/home/110037486,"$425,000",3 Beds,"14288 S Heartstone Cir W, Herriman, UT 84096","3,810 Sq. Ft.",,14288 S Heartstone Cir W,Property TypeSingle FamilyProperty StyleRambler/RanchCommunityWj; Sj; Rvrton; Herriman; BinghCountySalt LakeMLS#1573651Built2003Lot Size0.25 acres,https://ssl.cdn-redfin.com/photo/171/mbpaddedwide/651/genMid.1573651_0.jpg,"Absolutely Gorgeous Home in Herriman!!!  This Rambler has an Open Vaulted Floorplan with a ton of upgrades with recently Finished Backsplash in Kitchen, Amazing yet Quiet Neighborhood, Home is in the back end of the Culdesac, Meticulously Maintained by the Owner, Finished Gym area in the Basement with a Steam Shower. Basement is about 60% Complete so two more Bedrooms can be easily Completed very quickly. All the framing, Electrical, and some Sheetrock is completed. This home has been cared for and a MUST SEE!!!",https://ssl.cdn-redfin.com/photo/ldpsprite/850/nsprite.99066850_0.jpg,Transportation in 84096,6 / 100Car-DependentWalk Score®17 / 100Minimal TransitTransit Score®17 / 100Somewhat BikeableBike Score®,6 / 100Car-DependentWalk Score®,17 / 100Minimal TransitTransit Score®,17 / 100Somewhat BikeableBike Score®
1.75 Baths,https://www.redfin.com/UT/West-Jordan/5045-W-6600-S-84081/home/91770547,"$300,000",4 Beds,"5045 W 6600 S, West Jordan, UT 84081","2,014 Sq. Ft.",,5045 W 6600 S,"Property TypeSingle FamilyProperty StyleRambler/RanchCommunityWj; Sj; Rvrton; Herriman; BinghCountySalt LakeMLS#1573650Built1986Lot Size7,405 square feet",https://ssl.cdn-redfin.com/photo/171/mbpaddedwide/650/genMid.1573650_0.jpg,"Beautiful well maintained rambler house located in a great neighborhood. This great property features on the main floor a spacious living room, a really nice kitchen with re-finished cabinets with a kitchen island, one bathroom, and two bedrooms. The basement features 2 bedrooms, one bathroom and an open and spacious family room; a laundry room with built in cabinets, a great backyard which is fully fenced; an over-sized two car garage with extra space for  more storage or for a work bench; and much more! PLEASE NO SHOWINGS UNTIL OPEN HOUSE  ON SATURDAY 01/05/2019 FROM 2PM TO 4PM",https://ssl.cdn-redfin.com/photo/ldpsprite/849/nsprite.99066849_0.jpg,Transportation in 84081,15 / 100Car-DependentWalk Score®28 / 100Some TransitTransit Score®36 / 100Somewhat BikeableBike Score®,15 / 100Car-DependentWalk Score®,28 / 100Some TransitTransit Score®,36 / 100Somewhat BikeableBike Score®
3.5 Baths,https://www.redfin.com/UT/South-Jordan/5268-W-Bowstring-Way-84009/home/91701825,"$499,900",5 Beds,"5268 W Bowstring Way S, South Jordan, UT 84009","3,542 Sq. Ft.",,5268 W Bowstring Way S,"HOA Dues$129/monthProperty TypeSingle FamilyProperty Style2-StoryCommunityWj; Sj; Rvrton; Herriman; BinghCountySalt LakeMLS#1573643Built2017Lot Size7,840 square feet",https://ssl.cdn-redfin.com/photo/171/mbpaddedwide/643/genMid.1573643_0.jpg,"Basically brand new, 3 car garage with finished basement in Daybreak for under $500k. Need I say more?  This 2-Story gem is the Bentley floor plan by Destination Homes and features a finished basement, large owner's suite with HUGE walk-in closet, double sink vanity, separate shower and freestanding bathtub. The gourmet kitchen includes stainless steel appliances, extra tall cabinetry, quartz countertop and full backsplash. Floor plan is very open and inviting for friend and family get togethers and the basement finishes are OUTSTANDING. Functionality is also present with the laundry room being on the same level as the bedrooms. Come see this beauty before its gone.",https://ssl.cdn-redfin.com/photo/ldpsprite/246/nsprite.99066246_0.jpg,Transportation in 84009,4 / 100Car-DependentWalk Score®40 / 100Some TransitTransit Score®29 / 100Somewhat BikeableBike Score®,4 / 100Car-DependentWalk Score®,40 / 100Some TransitTransit Score®,29 / 100Somewhat BikeableBike Score®
1.75 Baths,https://www.redfin.com/UT/Kearns/4301-W-5015-S-84118/home/91777094,"$225,000",3 Beds,"4301 W 5015 S, Salt Lake City, UT 84118","1,180 Sq. Ft.",,4301 W 5015 S,"Property TypeSingle FamilyProperty StyleRambler/RanchCommunityMagna; Taylrsvl; Wvc; SlcCountySalt LakeMLS#1573620Built1956Lot Size7,840 square feet",https://ssl.cdn-redfin.com/photo/171/mbpaddedwide/620/genMid.1573620_0.jpg,"Great home features a beautiful upgraded kitchen with new cabinets, granite counter tops, built in oven and a counter-top gas cook-top; a spacious living room; 3 bedrooms, 2 bathrooms and the laundry room, all of which are on the same level; one car garage, a great backyard and much more!  PLEASE NO SHOWINGS UNTIL OPEN HOUSE ON SATURDAY 01/05/2019 FROM 2PM TO 4PM",https://ssl.cdn-redfin.com/photo/ldpsprite/640/nsprite.99063640_0.jpg,Transportation in 84118,37 / 100Car-DependentWalk Score®38 / 100Some TransitTransit Score®48 / 100Somewhat BikeableBike Score®,37 / 100Car-DependentWalk Score®,38 / 100Some TransitTransit Score®,48 / 100Somewhat BikeableBike Score®
2.5 Baths,https://www.redfin.com/UT/Sandy/1205-E-8860-S-84094/home/146432314,"$357,000",3 Beds,"1205 E 8860 S, Sandy, UT 84094","2,118 Sq. Ft.",,1205 E 8860 S,"Property TypeSingle FamilyProperty StyleSplit-Entry/Bi-LevelCommunitySandy; Draper; Granite; Wht CtyCountySalt LakeMLS#1573614Built1972Lot Size9,583 square feet",https://ssl.cdn-redfin.com/photo/171/mbpaddedwide/614/genMid.1573614_0.jpg,Backs Pebblebrook Golf Course - Enjoy the parklike views + sunset. New carpet installed Dec 2018.  New kitchen/ bath laminate floors. Newer windows/ roof. Stay warm w/ (2) gas fireplaces in basement and main floor + (2) Decks facing east and west. Oak kitchen / semi formal dining / Central vacuum/ Stainless steel appliances. Gas range. Work area in garage. Square footage per county record. Buyer to verify all information. Must see !,https://ssl.cdn-redfin.com/photo/ldpsprite/632/nsprite.99063632_0.jpg,Transportation in 84094,26 / 100Car-DependentWalk Score®24 / 100Minimal TransitTransit Score®38 / 100Somewhat BikeableBike Score®,26 / 100Car-DependentWalk Score®,24 / 100Minimal TransitTransit Score®,38 / 100Somewhat BikeableBike Score®
1.75 Baths,https://www.redfin.com/UT/Taylorsville/3948-W-Brixton-Rd-84129/home/148571140,"$275,000",3 Beds,"3948 W Brixton Rd, Taylorsville, UT 84129","1,320 Sq. Ft.",,3948 W Brixton Rd,"Property TypeSingle FamilyProperty StyleSplit-Entry/Bi-LevelCommunityMagna; Taylrsvl; Wvc; SlcCountySalt LakeMLS#1573613Built1978Lot Size5,662 square feet",https://ssl.cdn-redfin.com/photo/171/mbpaddedwide/613/genMid.1573613_0.jpg,,https://ssl.cdn-redfin.com/photo/ldpsprite/631/nsprite.99063631_0.jpg,Transportation in 84129,70 / 100Very WalkableWalk Score®37 / 100Some TransitTransit Score®60 / 100BikeableBike Score®,70 / 100Very WalkableWalk Score®,37 / 100Some TransitTransit Score®,60 / 100BikeableBike Score®
3 Baths,https://www.redfin.com/UT/South-Jordan/1527-W-Cornerstone-Dr-84095/home/86473683,"$339,000",3 Beds,"1527 W Cornerstone Dr, South Jordan, UT 84095","3,008 Sq. Ft.",,1527 W Cornerstone Dr,HOA Dues$200/monthProperty TypeCondoProperty StyleRambler/RanchCommunityWj; Sj; Rvrton; Herriman; BinghCountySalt LakeMLS#1573595Built1992Lot Size435 square feet,https://ssl.cdn-redfin.com/photo/171/mbpaddedwide/595/genMid.1573595_0.jpg,"GREAT LOCATION! Cornerstone community in South Jordan is the condo that is just right for you. Enjoy main floor living in this rambler style town home with access directly and securely into you home from your two car garage. There is ample storage and room for your treasures including family visitors. Lots of light and open space. Newer roof, extra parking, private patio fenced, mountain and temple views, two den/offices in the basement in addition to the bedroom, and a jetted tub in the master bath are all a part of this well maintained comfortable home.",https://ssl.cdn-redfin.com/photo/ldpsprite/090/nsprite.99061090_0.jpg,Transportation in 84095,43 / 100Car-DependentWalk Score®24 / 100Minimal TransitTransit Score®44 / 100Somewhat BikeableBike Score®,43 / 100Car-DependentWalk Score®,24 / 100Minimal TransitTransit Score®,44 / 100Somewhat BikeableBike Score®
2.75 Baths,https://www.redfin.com/UT/Salt-Lake-City/1858-Wasatch-Dr-E-84108/home/91743486,"$675,000",4 Beds,"1858 Wasatch Dr, Salt Lake City, UT 84108","2,826 Sq. Ft.",,1858 Wasatch Dr,"Property TypeSingle FamilyProperty StyleRambler/RanchCommunitySalt Lake City; Ft DouglasCountySalt LakeMLS#1573592Built1955Lot Size9,147 square feet",https://ssl.cdn-redfin.com/photo/171/mbpaddedwide/592/genMid.1573592_0.jpg,"High on Salt Lake City's east bench this charming home overlooks the valley. Views of the Wasatch Mountains and Great Salt Lake are brilliant from here. This peaceful lot is covered in mature trees and lush landscaping. The fully-fenced, terraced back yard boasts a delightful water feature. This home is sleek, modern and recently updated. The modern living room will take your breath away with beautiful French doors that invite natural light that streams onto the pristine hardwood floor. A cozy fireplace (there's one on each level) is designed to keep you toasty warm in the winter. The open concept floor plan is neatly organized, but simple and flowing. The kitchen boasts granite counter tops and custom cupboards including tons of storage space. The wide-opened dining area blends beautifully with the main floor core rooms. Large, comfortable bedrooms are chic with hardwood floors and extra-large double-paned windows. Built-in shelving in one bedroom offers a place for artsy display and functional storage. Two-toned paint and walk-in closets add to the airy ambiance. The main floor bathroom is huge with custom tile and his/her's double sinks. Outside relax on the second-floor full-length balcony or the large patio. The 2-car tandem detached garage offers stellar storage space. Gather friends and loved ones downstairs in a newly-renovated family room accessed by a brand new staircase. A charming studio apartment complete with its own kitchen is a huge bonus here! We are all out of breath just trying to name everything great about this house! Call today for your private tour.",https://ssl.cdn-redfin.com/photo/ldpsprite/088/nsprite.99061088_0.jpg,Transportation in 84108,43 / 100Car-DependentWalk Score®26 / 100Some TransitTransit Score®33 / 100Somewhat BikeableBike Score®,43 / 100Car-DependentWalk Score®,26 / 100Some TransitTransit Score®,33 / 100Somewhat BikeableBike Score®
1.75 Baths,https://www.redfin.com/UT/South-Salt-Lake/3287-Water-Lily-Dr-84106/home/91758199,"$329,000",3 Beds,"3287 S Water Lily Dr, South Salt Lake, UT 84106","1,566 Sq. Ft.",,3287 S Water Lily Dr,"Property TypeSingle FamilyProperty StyleTri/Multi-LevelCommunitySalt Lake City; So. Salt LakeCountySalt LakeMLS#1573589Built1991Lot Size6,098 square feet",https://ssl.cdn-redfin.com/photo/171/mbpaddedwide/589/genMid.1573589_0.jpg,"Well kept multi-level locates on a quiet cul-de-sac, Unique large main floor Home Office space or use as a private dan/music room, vaulted ceilings, hardwood floor throughout main floor  &  upstairs. Huge trex deck added within two years. All kitchen appliances stay including a gas range/stove. Roof with 30 years architecture shingles, AC  &  furnace were all replaced after 2010. Fully fenced yard surrounded by mature trees landscaping, a shaded newer trex deck and pergola with beautiful mountain views for your favorite place to relax after a long day of work or any weekend backyard activity.",https://ssl.cdn-redfin.com/photo/ldpsprite/971/nsprite.99059971_0.jpg,Transportation in 84106,80 / 100Very WalkableWalk Score®43 / 100Some TransitTransit Score®61 / 100BikeableBike Score®,80 / 100Very WalkableWalk Score®,43 / 100Some TransitTransit Score®,61 / 100BikeableBike Score®
3.25 Baths,https://www.redfin.com/UT/Riverton/12817-S-2805-W-84065/home/91831023,"$465,000",6 Beds,"12817 S 2805 W, Riverton, UT 84065","3,535 Sq. Ft.",,12817 S 2805 W,Property TypeSingle FamilyProperty Style2-StoryCommunityWj; Sj; Rvrton; Herriman; BinghCountySalt LakeMLS#1573585Built1999Lot Size0.34 acres,https://ssl.cdn-redfin.com/photo/171/mbpaddedwide/585/genMid.1573585_0.jpg,"This beautiful home is tucked into a wonderful family neighborhood, located close to Centennial Park. The . 34 acre lot has is all, including: finished landscaping, mature trees, a vegetable garden, basketball court, fire pit, shed, and RV parking. Inside, this home features a spacious floor plan with vaulted ceilings as well as new carpet. A beautiful large master suite with a walk-in closet along with master bath. A fully finished basement that feels like a cabin retreat with a private bedroom and bath, family room complete with wet bar, all which is perfect for entertaining guests. Basement  also includes a safe room ideal for storing your valuables in secure place.",https://ssl.cdn-redfin.com/photo/ldpsprite/967/nsprite.99059967_0.jpg,Transportation in 84065,31 / 100Car-DependentWalk Score®19 / 100Minimal TransitTransit Score®47 / 100Somewhat BikeableBike Score®,31 / 100Car-DependentWalk Score®,19 / 100Minimal TransitTransit Score®,47 / 100Somewhat BikeableBike Score®
1.5 Baths,https://www.redfin.com/UT/West-Valley-City/3315-Valcrest-Cir-84119/unit-B/home/86407741,"$184,900",2 Beds,"3315 W Valcrest Cir W #B, West Valley City, UT 84119","1,016 Sq. Ft.",,3315 W Valcrest Cir W #B,"Property TypeTwinProperty StyleSplit-Entry/Bi-LevelCommunityMagna; Taylrsvl; Wvc; SlcCountySalt LakeMLS#1573583Built1979Lot Size3,049 square feet",https://ssl.cdn-redfin.com/photo/171/mbpaddedwide/583/genMid.1573583_0.jpg,,https://ssl.cdn-redfin.com/photo/ldpsprite/965/nsprite.99059965_0.jpg,Transportation in 84125,46 / 100Car-DependentWalk Score®49 / 100Some TransitTransit Score®51 / 100BikeableBike Score®,46 / 100Car-DependentWalk Score®,49 / 100Some TransitTransit Score®,51 / 100BikeableBike Score®
1 Baths,https://www.redfin.com/UT/Murray/5758-Lindon-St-84107/home/91806991,"$265,000",2 Beds,"5758 S Lindon St, Murray, UT 84107","1,100 Sq. Ft.",,5758 S Lindon St,"Property TypeSingle FamilyProperty StyleBungalow/CottageCommunityMurray; Taylorsvl; MidvaleCountySalt LakeMLS#1573582Built1950Lot Size10,454 square feet",https://ssl.cdn-redfin.com/photo/171/mbpaddedwide/582/genMid.1573582_0.jpg,"Cute little one level living home, very well maintained. Hardwood floor, newer kitchen, 3-tone paint, full size laundry area. large family room can use part of it as semi-formal dining area or adding a 3rd bedroom. Property has options to expand with decent size private lot. Super convenient location close to Murray Park, Murray Library, Intermountain Hospital, Murray Central Frontrunner/Trax Station, Costco and Fashion Place Mall  &  all shopping.",https://ssl.cdn-redfin.com/photo/ldpsprite/964/nsprite.99059964_0.jpg,Transportation in 84107,55 / 100Somewhat WalkableWalk Score®36 / 100Some TransitTransit Score®53 / 100BikeableBike Score®,55 / 100Somewhat WalkableWalk Score®,36 / 100Some TransitTransit Score®,53 / 100BikeableBike Score®
1.75 Baths,https://www.redfin.com/UT/Salt-Lake-City/483-E-7th-Ave-84103/home/91711713,"$519,900",4 Beds,"483 E 7th Ave N, Salt Lake City, UT 84103","2,448 Sq. Ft.",,483 E 7th Ave N,"Property TypeSingle FamilyProperty StyleBungalow/CottageCommunitySalt Lake City: Avenues AreaCountySalt LakeMLS#1573537Built1899Lot Size5,227 square feet",https://ssl.cdn-redfin.com/photo/171/mbpaddedwide/537/genMid.1573537_0.jpg,"Welcome home. This Avenues charmer fits perfectly in the neighborhood. 7th Avenue has a straight shot view to the Capitol, As you drive home each night you can enjoy your gorgeous sunset/Capitol View. This home has a fabulous open kitchen recently remodeled with stunning cabinetry, High end appliances including a Viking duel fuel range, and leathered Granite. Newer remodeled main level bath. Perfect home for entertaining as you easily flow from the Living room, Dining, kitchen to the covered front porch or back patio. New Exterior paint. Main floor bedroom has a wonderful office/nursery attached to it with it's own walk- in closet. Gorgeous Kolbe wood double pane windows. Wonderful Mature fruit trees",https://ssl.cdn-redfin.com/photo/ldpsprite/977/nsprite.99054977_0.jpg,Transportation in 84139,68 / 100Somewhat WalkableWalk Score®37 / 100Some TransitTransit Score®57 / 100BikeableBike Score®,68 / 100Somewhat WalkableWalk Score®,37 / 100Some TransitTransit Score®,57 / 100BikeableBike Score®
